week_end,pruid,prename,prfname,product_name,numtotal_totaldoses_admin,numtotal_dose1_admin,numtotal_dose2_admin,numtotal_dose3_admin,numtotal_dose4_admin,numtotal_dose5+_admin,numtotal_dosenotreported_admin,numdelta_dose1,numdelta_dose2,numdelta_dose3,numdelta_dose4,numdelta_dose5+,numdelta_notreported,num2weekdelta_dose1,num2weekdelta_dose2,num2weekdelta_dose3,num2weekdelta_dose4,num2weekdelta_dose5+,num2weekdelta_notreported,num4weekdelta_dose1,num4weekdelta_dose2,num4weekdelta_dose3,num4weekdelta_dose4,num4weekdelta_dose5+,num4weekdelta_notreported
2022-03-20,24,Quebec,Québec,AstraZeneca Vaxzevria/COVISHIELD,697921,531848,165534,539,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,24,Quebec,Québec,Janssen Jcovden,191,191,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,24,Quebec,Québec,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,24,Quebec,Québec,Moderna Spikevax,5420793,1396927,1636496,2368039,19331,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,24,Quebec,Québec,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),11732481,4946042,4878670,1887142,20627,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 5-11 years),719283,424366,294614,303,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,24,Quebec,Québec,Total,18570837,7299476,6975375,4256028,39958,0,0,1521,11188,27320,2555,0,0,,,,,,,,,,,,
2022-03-20,24,Quebec,Québec,Unknown,168,102,61,5,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,35,Ontario,Ontario,AstraZeneca Vaxzevria/COVISHIELD,1088551,864778,223737,36,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,35,Ontario,Ontario,Janssen Jcovden,3012,2880,72,60,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,35,Ontario,Ontario,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,35,Ontario,Ontario,Moderna Spikevax,8791240,2118755,3634621,2944236,93628,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,35,Ontario,Ontario,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),20424585,8683566,7533058,4177982,29979,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 5-11 years),1022617,615493,406989,135,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,35,Ontario,Ontario,Total,31330005,12285472,11798477,7122449,123607,0,0,5166,22471,43661,7506,0,0,,,,,,,,,,,,
2022-03-20,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,86230,83062,3150,18,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,46,Manitoba,Manitoba,Janssen Jcovden,1336,1335,1,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,46,Manitoba,Manitoba,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,46,Manitoba,Manitoba,Moderna Spikevax,781724,507090,223470,51103,60,1,0,,,,,,,,,,,,,,,,,,
2022-03-20,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),1830280,840728,689858,299382,310,2,0,,,,,,,,,,,,,,,,,,
2022-03-20,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 5-11 years),123567,74549,49008,10,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,46,Manitoba,Manitoba,Total,2823137,1506764,965487,350513,370,3,0,1324,2808,1529,103,0,0,,,,,,,,,,,,
2022-03-20,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,91806,74701,17045,60,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,47,Saskatchewan,Saskatchewan,Janssen Jcovden,1716,1716,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,47,Saskatchewan,Saskatchewan,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,47,Saskatchewan,Saskatchewan,Moderna Spikevax,493219,172209,210884,107122,3004,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),1679685,651497,631170,376999,20019,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 5-11 years),104659,61935,42707,17,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,47,Saskatchewan,Saskatchewan,Total,2371085,962058,901806,484198,23023,0,0,295,947,1744,662,0,0,,,,,,,,,,,,
2022-03-20,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,311686,267947,43172,564,3,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,48,Alberta,Alberta,Janssen Jcovden,7102,7049,38,15,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,48,Alberta,Alberta,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,48,Alberta,Alberta,Moderna Spikevax,1725775,634540,683870,404379,2986,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),6168313,2450060,2511198,1191865,15190,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 5-11 years),271977,169480,102455,41,1,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,48,Alberta,Alberta,Total,8562004,3579399,3367539,1596886,18180,0,0,1926,5964,15793,1543,0,0,,,,,,,,,,,,
2022-03-20,48,Alberta,Alberta,Unknown,77151,50323,26806,22,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,388565,278259,110100,204,2,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,59,British Columbia,Colombie-Britannique,Janssen Jcovden,4854,4475,379,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,59,British Columbia,Colombie-Britannique,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,59,British Columbia,Colombie-Britannique,Moderna Spikevax,3493024,909806,1159922,1422674,622,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),6995351,2984681,2804697,1205433,540,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 5-11 years),315632,196710,118852,70,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,59,British Columbia,Colombie-Britannique,Total,11197426,4373931,4193950,2628381,1164,0,0,1420,12315,17818,246,0,0,,,,,,,,,,,,
2022-03-20,59,British Columbia,Colombie-Britannique,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,60,Yukon,Yukon,Janssen Jcovden,20,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,60,Yukon,Yukon,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,60,Yukon,Yukon,Moderna Spikevax,82851,32935,32433,17483,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),7679,2650,2672,2357,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 5-11 years),3419,2088,1331,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,60,Yukon,Yukon,Total,93969,37693,36436,19840,0,0,0,12,78,88,0,0,0,,,,,,,,,,,,
2022-03-20,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,61,Northwest Territories,Territoires du Nord-Ouest,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,61,Northwest Territories,Territoires du Nord-Ouest,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,85088,34181,33269,17638,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),10324,4024,4353,1947,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 5-11 years),4435,2740,1695,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,61,Northwest Territories,Territoires du Nord-Ouest,Total,99847,40945,39317,19585,0,0,0,21,42,73,0,0,0,,,,,,,,,,,,
2022-03-20,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,62,Nunavut,Nunavut,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,62,Nunavut,Nunavut,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,62,Nunavut,Nunavut,Moderna Spikevax,60582,23997,22905,13680,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),9449,4168,3853,1428,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 5-11 years),6379,4077,2302,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-20,62,Nunavut,Nunavut,Total,76410,32242,29060,15108,0,0,0,68,203,174,0,0,0,,,,,,,,,,,,
2022-03-20,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2812309,2238533,572326,1445,5,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,1,Canada,Canada,Janssen Jcovden,19744,19125,523,96,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,1,Canada,Canada,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,1,Canada,Canada,Moderna Spikevax,22750944,6259207,8386910,7977978,126848,1,0,,,,,,,,,,,,,,,,,,
2022-03-27,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),52451567,22119231,20359564,9873731,99038,3,0,,,,,,,,,,,,,,,,,,
2022-03-27,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 5-11 years),2804751,1674504,1129584,662,1,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,1,Canada,Canada,Total,80919895,32362642,30477213,17854144,225892,4,0,12217,48226,98238,17420,1,0,24671,107430,212048,30198,1,0,45150,189805,349328,40369,2,195506
2022-03-27,1,Canada,Canada,Unknown,80580,52042,28306,232,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,28676,27829,842,5,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Janssen Jcovden,214,189,10,15,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,492926,103533,192553,195302,1538,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),688594,330687,262390,94764,753,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 5-11 years),50724,29227,21490,7,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,1261134,491465,477285,290093,2291,0,0,116,695,785,156,0,0,266,1396,2004,306,0,0,660,4097,5036,696,0,0
2022-03-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,11,Prince Edward Island,Île-du-Prince-Édouard,AstraZeneca Vaxzevria/COVISHIELD,5961,5308,653,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,11,Prince Edward Island,Île-du-Prince-Édouard,Janssen Jcovden,95,95,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,11,Prince Edward Island,Île-du-Prince-Édouard,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,99598,29850,35811,33927,10,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),245074,101678,97526,45819,51,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 5-11 years),14692,8488,6204,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,11,Prince Edward Island,Île-du-Prince-Édouard,Total,365420,145419,140194,79746,61,0,0,48,260,587,26,0,0,85,626,1313,39,0,0,261,2013,3450,61,0,0
2022-03-27,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,12,Nova Scotia,Nouvelle-Écosse,AstraZeneca Vaxzevria/COVISHIELD,61874,60411,1460,3,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,12,Nova Scotia,Nouvelle-Écosse,Janssen Jcovden,608,593,14,1,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,12,Nova Scotia,Nouvelle-Écosse,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,684157,163193,308374,212590,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),1435542,626654,509980,298908,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 5-11 years),75510,47227,28274,9,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,12,Nova Scotia,Nouvelle-Écosse,Total,2259039,898705,848723,511611,0,0,0,1254,1572,2123,0,0,0,1498,2838,4036,0,0,0,2183,6071,10020,0,0,0
2022-03-27,12,Nova Scotia,Nouvelle-Écosse,Unknown,1348,627,621,100,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,13,New Brunswick,Nouveau-Brunswick,AstraZeneca Vaxzevria/COVISHIELD,50918,44340,6578,0,,,0,,,,,,,,,,,,,,,,,,
2022-03-27,13,New Brunswick,Nouveau-Brunswick,Janssen Jcovden,364,364,0,0,,,0,,,,,,,,,,,,,,,,,,
2022-03-27,13,New Brunswick,Nouveau-Brunswick,Medicago Covifenz,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
2022-03-27,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,511165,130841,209131,171193,,,0,,,,,,,,,,,,,,,,,,
2022-03-27,13,New Brunswick,Nouveau-Brunswick,Not reported,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
2022-03-27,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),1123160,488413,419925,214822,,,0,,,,,,,,,,,,,,,,,,
2022-03-27,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 5-11 years),55587,33549,22024,14,,,0,,,,,,,,,,,,,,,,,,
2022-03-27,13,New Brunswick,Nouveau-Brunswick,Total,1743088,698492,658462,386134,,,0,218,597,1171,,,0,488,1452,2923,,,0,1081,3721,7853,,,0
2022-03-27,13,New Brunswick,Nouveau-Brunswick,Unknown,1894,985,804,105,,,0,,,,,,,,,,,,,,,,,,
2022-03-27,24,Quebec,Québec,AstraZeneca Vaxzevria/COVISHIELD,697940,531855,165540,545,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,24,Quebec,Québec,Janssen Jcovden,192,192,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,24,Quebec,Québec,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,24,Quebec,Québec,Moderna Spikevax,5431191,1397055,1637977,2375252,20907,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,24,Quebec,Québec,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),11761644,4946372,4880728,1909412,25132,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 5-11 years),726120,425143,300666,311,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,24,Quebec,Québec,Total,18617267,7300722,6984981,4285525,46039,0,0,1246,9606,29497,6081,0,0,2767,20794,56817,8636,0,0,0,0,0,0,0,195506
2022-03-27,24,Quebec,Québec,Unknown,180,105,70,5,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,35,Ontario,Ontario,AstraZeneca Vaxzevria/COVISHIELD,1088555,864777,223738,40,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,35,Ontario,Ontario,Janssen Jcovden,3062,2924,76,62,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,35,Ontario,Ontario,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,35,Ontario,Ontario,Moderna Spikevax,8800602,2119006,3635416,2949264,96916,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,35,Ontario,Ontario,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),20461357,8685516,7536915,4204549,34377,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 5-11 years),1035423,617592,417682,149,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,35,Ontario,Ontario,Total,31388999,12289815,11813827,7154064,131293,0,0,4343,15350,31615,7686,0,0,9509,37821,75276,15192,0,0,19019,85285,181435,28752,0,0
2022-03-27,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,86229,83061,3150,18,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,46,Manitoba,Manitoba,Janssen Jcovden,1349,1348,1,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,46,Manitoba,Manitoba,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,46,Manitoba,Manitoba,Moderna Spikevax,782661,507712,223640,51235,73,1,0,,,,,,,,,,,,,,,,,,
2022-03-27,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),1832908,841317,690558,300592,438,3,0,,,,,,,,,,,,,,,,,,
2022-03-27,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 5-11 years),125256,74605,50639,12,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,46,Manitoba,Manitoba,Total,2828403,1508043,967988,351857,511,4,0,1279,2501,1344,141,1,0,2603,5309,2873,244,1,0,6266,11931,6617,363,2,0
2022-03-27,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,91816,74704,17052,60,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,47,Saskatchewan,Saskatchewan,Janssen Jcovden,1723,1723,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,47,Saskatchewan,Saskatchewan,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,47,Saskatchewan,Saskatchewan,Moderna Spikevax,493683,172228,210906,107306,3243,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),1682370,651618,631373,378360,21019,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 5-11 years),105356,62070,43259,27,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,47,Saskatchewan,Saskatchewan,Total,2374948,962343,902590,485753,24262,0,0,285,784,1555,1239,0,0,580,1731,3299,1901,0,0,880,3638,8120,4046,0,0
2022-03-27,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,311767,267989,43208,567,3,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,48,Alberta,Alberta,Janssen Jcovden,7188,7132,38,18,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,48,Alberta,Alberta,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,48,Alberta,Alberta,Moderna Spikevax,1727839,634707,684118,405850,3164,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),6182195,2450880,2512529,1202385,16401,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 5-11 years),277060,170186,106827,46,1,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,48,Alberta,Alberta,Total,8583207,3581219,3373531,1608888,19569,0,0,1820,5992,12002,1389,0,0,3746,11956,27795,2932,0,0,7660,26051,45842,5425,0,0
2022-03-27,48,Alberta,Alberta,Unknown,77158,50325,26811,22,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,388573,278259,110105,207,2,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,59,British Columbia,Colombie-Britannique,Janssen Jcovden,4929,4545,384,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,59,British Columbia,Colombie-Britannique,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,59,British Columbia,Colombie-Britannique,Moderna Spikevax,3498325,909962,1160324,1427042,997,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),7011092,2985241,2806727,1218257,867,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 5-11 years),324588,197465,127036,87,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,59,British Columbia,Colombie-Britannique,Total,11227507,4375472,4204576,2645593,1866,0,0,1541,10626,17212,702,0,0,2961,22941,35030,948,0,0,6729,45521,79375,1026,0,0
2022-03-27,59,British Columbia,Colombie-Britannique,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,60,Yukon,Yukon,Janssen Jcovden,20,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,60,Yukon,Yukon,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,60,Yukon,Yukon,Moderna Spikevax,82939,32936,32449,17554,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2022-03-27,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),7764,2656,2686,2422,0,0,0,,,,,,,,,,,,,,,,,,
